review_id,text,categories,class
K5Kb3KbQ_dReB0mMs4c86Q,"yes, yes, yes! thank you yelp. this is one place that i will keep coming back to. the caterpillar roll, garlic tuna roll, crunchy scallop roll were beautiful and the presentation was pretty. my dining partner is not so adventurous on the sushi front, as evidenced by our sushi order, but i tried enough to say everything was fresh and tasty. service was friendly, even when i spilled my water all over the table. i was really, really surprised how small this place is. i hope they'll be able to expand someday. if they keep the quality high there will definitely be a need. on the alcohol front, sake bombers ($5) are probably your best bet. the night i visited they had beer, sake and vodka only. i found that a bit strange, but since i'm a vodka kind of girl it didn't bother me a bit.",Sushi Bars;Restaurants,useful
UR9hpXJhCUWAnkVYkAi1Hg,"Quickly deposited $40 in one of their slot machines.  Not a single hit on anything.  A cocktail waitress finally appeared, and I ordered a drink.  I sat there and sat there and sat there, but she never returned with it.  So I gave up and left.  Disappointed.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
xmjUiybv2CoFckePuA-PJw,"My boyfriend and I were in Phoenix craving pizza. We had heard about Pizza Bianco, but were not willing to wait 3 hours to try it. So we ended up at the first pizza place we could find, which was Patsy Grimaldi's. to start, we had a caprese salad, which I loved because the mozzarella tasted very fresh and they used Roma tomatoes!! I don't remember exactly what pizza we ordered..I just remember that we ordered a white pizza with garlic, but I do remember that sliced mozzarella was used instead of shredded, and that totally contributed to the quality of the pizza. You could also definitely taste the garlic, and it was delicious and not too overpowering. The pizza itself was thin and not too crispy like a cracker. Service was great. Probably one of the best pizzas I have ever had.",Pizza;Restaurants,useful
_YgqWsKQzyf-z9Ae3sUcIw,"Usually only to the trade, I always wondered what was in the  unobtrusive, modern concrete building on Central Ave near Bombero's. My eyes were opened at the first Sunnyslope Art Walk when their doors were opened to the public. A stunning array of modern home decor (wall art, tables, pots, vases, etc.) items with a slightly industrial, ever so very slightly rustic flavor. Updated but not trendy, classy yet with a  little edge.  And big.  Most of the pieces are scaled for large spaces. The decor theme is coherent in terms of colors, materials and shapes. The gallery is not like a home decor store with something of every style - the shapes, colors and look are all in the same theme. This of course means if that if you are looking for colonial, Tuscan, frontier, retro-mod, or anything outside of their scope, you won't find it here. Personally, I could do my whole house in their stuff if I had the money and ceiling height.  At the last Sunnyslope Art Walk they sold directly to the public for that evening only. We got a couple gorgeous, large planter pots to put outside our front door. We got a reasonable price and the folks who helped us were just plain nice people with whom to deal.",Shopping;Home Decor;Home & Garden,useful
SukT05cLGapAK7WXv7wd0Q,"Sens is a nice little spot on the north side of downtown.  Of course, the concept of Asian tapas is not unique, or even all that new, but at Sens most of their offerings I've never seen before.  Although the waitress suggested we would only need to order three or four items for two people, we ended up trying eight.  The most disappointing items were the couple fried choices - they were over-fried, if that's possible.  But everything else was very good.  The pork served on a sugar can skewer especially sticks in my mind.  The shrimp with mint was another winner.  Our server was friendly and prompt.  I'd definitely go back to Sens.",Asian Fusion;Restaurants,useful
q5pvD7eWmhoXQ01AuCCtcA,"I come here often. It's real close to my house and very convenient for me. They offer what they call a Value Club that I am a part of. For 5 bucks you get a laundry bag that you can drop off in a bin. There is no waiting and you get a discount on every item in the bag. I mostly just launder shirts so my discount is always 15%. It's a different discount for different services.  The staff is always very nice (they're mostly teenage kids). The manager hangs out sometimes and gives his customers creepy looks, the only negative that I have. But they have never messed up one of my shirts, not once in the 9 months that I have been going. My last dry cleaner would rip buttons off a shirt at least once a visit. And my shirts are always ready the next day. If they keep this up I'll never go anywhere else!",Local Services;Dry Cleaning & Laundry,non_useful
1TN_MoGwoXOqpg57UDKGIg,"Went here last week or somethin, still delicious of course!By the way someone pointed out in my past review I put it's vegetarian and some vegan when it really is all vegan. Oh well, if you didn't mention it's vegan it could just be vegetarian! haha Yay green!",Vegetarian;Gluten-Free;Vegan;Restaurants,non_useful
NG6Hxir1Q54llgDm_DDQmQ,"This used to be my hotel of choice, once upon a time a four star hotel at a three star price was unbeatable! Until they decided to stop comping me rooms while I stayed in Vegas.  Overall it is a probably in my book a 3 to maybe a 3 1/2(on good day) hotel at a low 3 star price.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
_F9AGpEOnZV_99fHmAzCHA,"Golf in the kingdom...the kingdom of Las Vegas.Bali Hai is a nice place to play golf when you are in Las Vegas. It's a really pretty little course (more like an island course in Hawaii or the Caribbean than a high desert course, although surrounded by city).Shot selection and accuracy is important, esp. if you play from the tips. One really nice feature of Bali Hai is the caddies (are the caddies?). How delightfully civilized!The Bali Hai is nice oasis in the heart of the beast.",Active Life;Golf,useful
4ZNxnq5hwcvkCoVo9qTz5w,"Great food, great service!",Wine Bars;Bars;Steakhouses;Nightlife;Restaurants,non_useful
9Wh1WDhB1ZAnSDqoGgM1sQ,Great menu....great food....great prices...great SUSHI!I went for happy hour after 8 pm i was expecting more choices from the happy hour menu but it's all good the rolls were amazing...I'm glad I finally found a great place for sushi thats cheap and close to my house! woo hoo! The inside of the restaurant is very clean with tasteful decor... great place for a date or as a group,Sushi Bars;Restaurants,non_useful
ecyAAMEkkXD66WT4he1P4A,great. i loved it. They delivered it to our hotel.,Chinese;Restaurants,non_useful
mvIfvAf-FP8DEt0iAvk8ZA,"This place is so expensive for what little sushi it offers and dinner will run you $35 per person. It's mostly rolls stuffed with more rice than fish, but the oysters, shrimp, king crab, and sashimi are decent. I stack my plate with yellowtail. This places serves UNI (sea urchin) but you have to request it in person from the sushi chefs and each time you do, they will give you this dirty look as if you asked for their first born child and make you feel bad about yourself. I don't give a damn though and keep coming up for more because I paid a lot for my dinner. They'll even go so far as to say it'll take 20 MINUTES to prepare between orders even though we all know uni is raw, and pre-cut. All you need to do is slap a ball of rice on it and hand it over the glass counter. Seriously, just hand over the uni and nobody gets hurt.  If you're a local and you have a car, look up OYSHI RESTAURANT and eat there instead. It's $26 per person for all-you-can eat dinner, not $35, has a far larger selection (but it's all sushi and specialty rolls, no hot foods and American stuff but who cares?), and the service and quality is infinitely superior to Todai. You will thank me for this.",Buffets;Japanese;Restaurants,useful
bCpESfhhvp3am85a-NcGDw,"This place takes the cake for crappy experiences to date. Hubby and I went here for breakfast one morning after getting the kids off to school. The initial impression was more of a commercial version of a lodge/woodsy themed Denny's. On to breakfast. We both got whatever they call their signature huge breakfast. First impression, it looks decent. Servers, brisk, not friendly, efficient, to be expected. Then we tasted our meals. The pancakes were decent...until I found a nasty black hair under them. The ham steaks were very under-cooked and jello-like in texture. My husband's hash browns tasted very freezer burnt, they forgot the cheese on my scrambled eggs, and there was ANOTHER hair stuck to my glass. Pretty much vile on every level. No compensation whatsoever, and even our website complaint has yet to be responded to. Hopefully they don't waste plastic and send us a gift card. We will not be back. Ever.",Breakfast & Brunch;American (Traditional);Diners;Restaurants,useful
h9JATZGS9ZqbMjqusy2H0A,"This is a great wee bar, emphasis on the wee but its ace. Cool individual design, love the open fire in the winter, the little room through the back and the amazing giant lounging bed/cinema room. I have met some really great people in there, both behind and in front of the bar. It is a number 1 destination for anyone who works/lives around Drummond street. If you stop off for a coffee at 'Black Medicine' you will recognise the same clientele later in the night frequenting the Brass Monkey. Good times.",Bars;Pubs;Nightlife;Lounges;Sandwiches;Restaurants,non_useful
NyoQFizvUgyjbqnsFszgcA,"Oooh, cute! Madison doesn't have a whole lot of independent kitchen stores so it's always nice to see a new one pop up (well, new as in last summer), especially on Willy Street. All the stuff they carry is stuff that I want to buy. They seem to have great ongoing sales!  Stem ware, porcelain plates, everything for coffee, wooden spoons, aprons, gadgets...tons of good stuff in a small store. If you are wandering on Willy street, don't miss this place!",Kitchen & Bath;Shopping;Home & Garden,useful
3eMz0okLvntvHmTA3AiggQ,OSHA is def one of the better Thai restaurants in Scottsdale. The Thai iced tea is the best I've had since my friends aunt made it from scratch.,Thai;Restaurants,non_useful
Gv3T8aDyOTcrqSKzM_vmFA,"I don't know who the people writing bad reviews of the Flamingo are, but I assume that they are all millionaires with very high expectations. When I pay $100 a night for a room on the strip, I expect a clean room and decent service. At the Flamingo my room was very clean and nicely updated. I felt like I got my $$ worth. I would definitely rather pay $100 here than $200 at Mandalay, Paris or Planet Hollywood. Besides, the location is ideal. The only thing- stay far away from the buffet- it's overpriced and terrible. Any buffet on the strip will be better. I have been to better potlucks.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
1-8ISdx4LH6sQgbNLWPXjA,"I came here (albeit drunkenly) to watch my friend play indoor soccer.  Yes, we were down in Tempe.  And yes, this place is way out in the boonies...but this sports complex is cool.  I was just browsing the website, and apparently they have locations around the US. So it's a bunch of baseball fields with and indoor soccer field in the center.  The place itself is awesome because they have replicas of baseball stadiums.  And not just any baseball stadium, but one of the Big A!  They even have the big rock A.  So that is a huge plus right there. Now I don't know about any of the baseball stadiums, but the indoor soccer stadium sells beer!  Another reason why this place is awesome. The only problem I have is with the humidity of the soccer stadium and the plexiglass.  With the sun shining in the afternoon, it makes it hard to watch a play of the other side of the field. Other than that, this place is great.  And while I won't be driving out for every indoor soccer game of my buddy's, I will gladly come out here to sip a few beers every once in a while!",Active Life;Amateur Sports Teams;Sports Clubs,useful
mUjGwrWrvrz5B3jmmKf6gQ,So I went here for lunch the other day expecting good fish and chips...well I was wrong! They were fish sticks! Who the hell serves those anymore? I sat at the bar and the bartender was very friendly and nice. The highpoint of my lunch for sure. So MAYBE I had a Guinness for lunch. What I didnt expect was $7 for the pint! Am I seriously back home in NY right now??  FIsh and chips and MAYBE a beer + tip = $32 for lunch!! Total rip off--never again.,Bars;American (New);Nightlife;Dance Clubs;Restaurants,useful
zCxPEGLmevY8yiGgn-sA4w,"Gosh how I wish Yelp would add one more button next to Useful.. Funny.. Cool... how about SLAPPP??  If you gave this place 3 stars or under... I really question you... what exactly do you expect in a buffet or restaurant? Sex under the table? Massages as you eat? Keno while you eat? I mean REALLY??  Whatever the line is, it is worth it... be social you are in Vegas, hang out talk to others from around the globe, watch the dealer tables nearby with people playing War... I thought that was only on Vegas Vacation until I saw it live and up close...  Dress? No not to impress... but rather to come wobbling out... rolling like a ball, wobbling like a penguin, etc. Leave the belt at home guys... And girls if you pick one day to eat while you are on vacation make this be the day!  Waiters and bartenders, you spoiled me completely...  The selection of food is something I would have never envisioned... I walked around for a while looking for something they didn't have that I would want and NEGATIVE...  King crab legs on steroids, PIZZA (all different types drool worthy), pastas of all sorts and sauces, sushi, meats, cheeses, salmon, shrimp, clams... EVERYTHING and ANYTHING. And there is no room for disappointment...  Price is perfect... And if you are contemplating this buffet or the Wynn go for this one hands down...",Buffets;Restaurants,useful
wwTBmQhSiUqyU5W24uJnrg,"Highest Quality Indian Lunch Buffet. Wow! Very tasty food, spicy enough for most Americans (though not so spicy for many from the region). Twelve bucks with drink and tax. Very impressive restaurant!",Indian;Restaurants,non_useful
bSzlhIWd9Za8Ho-4tUmzIA,"Best croissant of my life.  Oahn N. is right on about it being buttery and flaky, cripsy, yet moist.  Perfect, really. Quick, friendly service and convenient. I really wish I had one of these in my city.",Bakeries;Food;French;Restaurants,non_useful
vTRWGDBT5ysDcUVYiLq52w,"I went here 3 times when I was in Vegas, haha. Everyone was awesome! SO friendly. I was chatting it up. I remember April and another girl that was from San Antonio. Store was never crowded so I got tons of help. Felt like I had my own personal shoppers. They kept recommending shoes for me to try, I loved all of them. The store is perfect. I could stay in there for hours on end. They even have my fave jewelry designer, Alexis Bittar!",Women's Clothing;Fashion;Shopping,non_useful
KyWAE8DQIL3_6I-XKA8leg,"tried this place for the first time today, and i was impressed... the place is a little hard to get into though, and i'm sure during a lunch rush it's crazy.. their pasta salad is one of the best i've ever had...bowtie noodles, my fav...loaded with green onions so be careful! i got the bird is the word, which was delicious but lacking a good sauce inside...the pico de gallo was fresh and juicy as was the lettuce..and the wrap was so soft i could sleep on a bed of them... super cute inside.",Sandwiches;Restaurants,non_useful
nh74xtdDAHYVSXDqE7DfgQ,"The reason I am giving Lavo 5 stars is because there are few places of it's kind. I enjoy it's elegance, fantasticly revamped menu, and sick club. The only other outstanding club restaurant would be Tao. Tao is amazing! Tao Beach is a pool party with unreal food so this company has their sh-t together. This property is a little more high end boutique, but any one could have a great night here. At the moment I am personally at Lavo every Sunday. I am happy to help people get into the club. Unfortunately I can only help groups of girls or people that want bottle service. Bottles average around 350 and 28% tax and gratuity is included in your bill.  The food is fantastic. If you've heard mixed reviews in the past the food use to be Mediterranean but it's now home cooked Italian style. I've heard several people say, I usually have fried calamari, but this is unreal. Yum! The Salmon is the best! Now I'm pretty hungry. Lavo is a little more strict when it comes to dress code. I have seen several people in t-shirts get turned away. Sandals on men or gym shoes are also not allowed.  Sundays DJ Vice performs. He is one of the most well known resident DJ's in a town that has the most famous DJ's in the world constantly performing. He plays the top 40's which everyone wants to hear but he also plays some old school music as well. He scratches which I don't hear or see many DJ's do. Late night he plays more house techno music. He plays to the mood and sets the mood at the club. He is a baller! Let me know if I can help you guys out! I also have friends that work there on the dates I am unavailable. Hope you enjoy my review! Don't hesitate to message me with any questions you may have.",Restaurants;Nightlife;Dance Clubs;Italian,non_useful
Qym--HiJCNQq0rcd_S1v0A,"Filet, Sirloin, and Ribeye, oh my! This was my first Fogo De Chao experience, and it exceeded my expectations!  I've been to other Brazilian steakhouses in the past, but Fogo was fabulous!  Sure, I could've made a meal on the sensational thirty item salad bar on it's own, but I took a breather and then went for the meat.  Green light on!  I also enjoyed the crispy hot polenta and caramelized banana side dishes. Yum! Rolando was the waiter I had the most contact with and he was remarkable.  Evan, the GM, was friendly as well... this was such a treat to be a part of, and of course, even more fun because I was surrounded by some of my favorite yelpers! Thanks Fogo folks - once I digest my 2 - 3 lbs of meat, I'll be back to see you again!",Local Flavor,useful
TnGx4y7OtwBLeJan0l0dyw,"Had a great time here. Went with a bunch of friends on  Thanksgiving night. We were able to avoid the line and the cover bc we knew someone. The drinks were expensive (2 mixed drink + 1 beer was $39), but we had a blast. Stayed out way way too late. The interior of the club is big and opens up to an outdoor pool of water and a huge waterfall. Bathrooms are pretty and clean. We danced all night to great music.",Nightlife;Dance Clubs,non_useful
UtJr09PqB36i22TLWoTg4A,"Bellagio has such a big name to live up to, and on the surface it does. The decor seems nice enough, and the food selection wide and warm.  Bf and I went on Sat morning for champagne brunch. So we went off to get our food, and I had to wait in the omelet line forever, because I wanted egg-white, and the guy couldn't find it. When we came back to the table, bf's sunglasses were gone, and the waitress was telling us how she wasn't sure if we had left or not. Um, hello, we just sat down, why would we pay and then leave without eating? The sunglasses were never found again, and their general disorganized way of not being able to keep track of who's still eating and who's not really annoyed me. They should adopt a better system. I don't want to worry that someone's going to clean away our table just because we left to go get food. Food is good, otherwise. I loaded up on smoked salmon mostly. We now prefer the buffet at Mandalay Bay though. They're way more organized. And the have windows!",Buffets;Restaurants,non_useful
QEpK04SJEuV8rHi7gUmwJQ,"I stayed in the Hard Rock's new Paradise Tower last weekend.  I liked it, but not as much as I was hoping.   I think I was comparing it too much to the rooms at Palms Place, which I really love. First of all, this new construction has totally ruined the original look of the Hard Rock.  I liked the single white hotel tower. But, now it's obstructed by the new Joint & 2 modern hotel towers on each side. Now onto the room in the Paradise Tower - The route you have to take to even get to your room in the Paradise Tower is really long.  But, maybe they will fix that after all the construction is done. The lighting in the bathroom/mini bar/closet section is just horrible.  Good lighting in a hotel bathroom is a MUST! The bathroom is divided into 2 sections - one section is a toilet/shower, and the other is a double vanity section.  I like the idea of that, but the toilet/shower section is too small.  I smashed my foot at one point with that obnoxious door.  I did like the stainless steel door handle, though.  I like the double sink vanity, but the actual sink/faucet is terrible.  I've never seen so much water splash onto the countertops.  Plus, the countertops are black, so when the water is splashed it leaves a bad hard water looking stain.  There should be a maid in the room at all times wiping down the countertop. The rooms do have hair dryers & irons, but they should have bought the ones that have retractable cords.  Oh, and that noisy ironing board was like nails on a chalk board. Noise!  Usually when I go to a hotel I like to get a good night sleep.  Don't expect that in the Paradise Tower.  The conversations in the room next door could clearly be heard, as well as the ones out in the hallway. I did like the view from the room, which was a partial view of the strip. Next time I stay at the Hard Rock, I will just stay in the original tower.  I think the rooms are cheaper there anyway. 5 Stars for the friendly staff!  Everyone says hello, and asks how your stay is.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,useful
0hehXqE20DnB5UAzwGvKCw,"David Otto of Hands in Motion is a master massage therapist.  Not only is he well-trained in the science and art of massage techniques, he is also the organizer of the Las Vegas Massage Therapy meetup group -- dedicated to elevating the profession of massage therapy in Las Vegas. David's trigger point therapy worked immediately on disappearing trigger points that had been causing me pain for years....triggers that other massage therapists had worked on and which kept returning.  I am forever grateful.",Massage;Beauty & Spas,useful
8gm4OLIhmlGbeG63CQU1Cw,"The only place I go to get my racket strung.  if you bring your own string its a reasonable 12 bucks.  If not they just string it included with the price of the string.  I used to have Dean and Darren do it.. Last time there Lew did it.... all 3 guys that have strung for me there do an amazing job... very consistent.    For Golf, its a great place also.  a lot of knowledge and good service.",Sporting Goods;Shopping,non_useful
yAfTT7n3PAwq3Dyb5NDsOA,We like cars and decided to go here to check it out.  Pretty cool to see all the old cars and the history.  I had to rank it lower cause I missed the factory tour since its only once a day and only M-F.  Museum is still pretty small and I though there would be more to it.  It is free though.  The cost at the gift shop makes up for it though.,Museums;Arts & Entertainment,non_useful
9E86WidTTkEqs2xEwM0_3w,"I'm trying to cut down on the number of places that I give five stars to and only give that if a business really, really deserves it, but I have to give five stars to Pho Avina.  They have the best Vietnamese food that I've found in the valley, and I've tried the majority of the Vietnamese restaurants in the heavily Asian part of Chandler (Cyclo, Pho Van, Anise, etc.).  The pho here is absolutely terrific and is really packed full of flavor.  The other dishes I've tried have also all been fantastic, and everyone I've taken here has absolutely loved it.  Seriously, nobody has had a bad dish or a bad experience.  The staff is extremely friendly and if you have questions about anything, they'll spend as much time as you need helping you out, even though it might be in slightly broken English.  Add on to all of this that you can get a huge bowl of pho for $7 and there's really nothing bad that can be said about this place. Guess what else?  They have boba tea.  I was concerned that when I was living in North Phoenix for a few weeks I wouldn't be able to get boba tea as easily as I could in Chandler, but Pho Avina once again saves the day.  Their boba is a little bit softer than I prefer, but it's still good and definitely worth getting. Finally, if you're feeling really adventurous, Pho Avina has both durian boba tea and durian ice cream.  I haven't checked, but they may even be able to bring you a small plate of durian if you ask nicely.  For those who don't know, durian is a fruit that grows in Southeast Asia and is known for having one of the most foul odors of anything in the world.  Durians smell so bad that some Asian countries have banned them from subways and other public places, similar to smoking bans.  People either love them or hate them - I personally think durian tastes like a mix of rotten onions and garlic, so I'm not a big fan.  A friend of mine thinks they taste like a mix of feet and death and actually instantly threw up the first time he bit into a piece of the fruit.  Still though, some people absolutely love durian, and it's definitely something worth trying once in your life. This place has it all, and although I'm moving out of Phoenix in just a few days, I'm going to make damn sure that I visit Pho Avina every time I come back.",Vietnamese;Restaurants,non_useful
rFHurgXDwp9mkQ8jP0MYdA,"Visit #1: I ate here for breakfast and immediately felt welcomed and at home by the staff. I ordered the french toast and a scrambled egg on the side. At first I was alarmed by what I considered to be small portions. I was pleasantly surprised by how good the food was! Everything was just right and I left satisfied and not stuffed. Visit #2: I ate here on a Friday night when they offer 2 specials - Prime Rib and Fried Catfish. I had the prime rib and my fiance had the catfish. You get prime rib, a baked potato, veggies, and a slice of bread for $12.99. Just like my breakfast experience everything was excellent! The waitress was very nice and took good care of us. Chef Willie even came out to check on us and say hello. I got a slice of white chocolate strawberry swirl cheesecake - YUM. It made me think of the Cheesecake Factory but better. Again the portions were the right size so I didn't feel stuffed when I left. Go down to the B & G Cafe for some wonderful food and great hospitality. Important lesson learned is you don't need a large quantity of food when Chef Willie prepares QUALITY food.",Food;Desserts;Barbeque;Restaurants,useful
QpX8hh8tUGOfnZZfO1KkOQ,"For my first review of 2009 I really wanted to find a 5 star place but I guess this one will have to do! It's hard finding 5 star places anyway so a 4 star review is just as good I'll say. For some odd reason, everywhere else besides Orange County seems to be able to get Yunnan/Sichuanese food right. San Diego has awesome Sichuan cuisine and now we've found something in Vegas as well. We decided to try this place out after reading the reviews and I'll have to say, yelp didn't lead us astray! We started off with the appetizer buffet station where we got the ma la sliced beef and the tendon. I saw this table with a plate full of chilis so I asked the waitress what it was. She told me it was the 'spicy chicken'-- la zi ji. We got that cuz I wanted something super spicy. Then we got a dish for the young man, dried tofu with Chinese chives. I also like 'mi xien' a Yunnan speciality. Sichuan province and Yunnan province border each other so the food is similar --spicy as hell, mostly, featuring the Sichuan peppercorn. The la zi ji kicked my ass! I mean I can eat spicy foods -- ie habanero -- but man this spicy chicken was super spicy. Maybe because the entire dish was filled with dried chilis -- about 70% chilis to 30% chicken. I was glad I ordered the other stuff which contained no chilis to balance out our palate. When your mouth is in flames, take a few bites of the mi xien and drink a few sips of the broth. It really calms your mouth down. All in all, a really nice meal. The gals there were sweet and came around many times to make sure we were enjoying our meal. I would definitely come back here again!!",Szechuan;Chinese;Restaurants,useful
423emipTn2G_gPq5imIQBw,"We stayed at the Caledonian for five days this past June.  A lovely, period hotel, very nicely refurbished, located in the center of all the major museums, castles, fine restaurants and other attractions of Edinburgh.  Yet quiet and refined, with a sense of Victorian composure. The concierge desk stands out.  They recommended a restaurant our first night that was superb, and continued to give us great recommendations throughout our visit.   We wanted to see if my husband could get on the Old Course at St. Andrews, and voila, they pulled up the starting schedule for the next day on their computer, ascertained a time that would work, and gave my husband instructions about how to proceed.  Everything worked perfectly, and my husband was delighted by his round of golf on the world's oldest course with three hospitable Scottish duffers (even if we had to start from Edinburgh on the train to St. Andrews at 5 am!). We had one mildly sub-par experience with service in the restaurant.  The hotel management sent us an email questionnaire as soon as we returned home, and in responding I mentioned this experience.  I received a personal reply from the hotel manager immediately, who said he would address the issue, and thanked me for praising the concierge staff. This is total quality management at work. A very enjoyable stay, all the way around, and I would recommend this hotel.  High cost can be mitigated by booking well in advance, and looking for the best rates available.  One factor to consider - discount rates sometimes produce smaller rooms or rooms with less desirable views, but that's more than offset by the location and quality of this hotel.",Hotels & Travel;Event Planning & Services;Hotels,non_useful
pR_InHqVGVXEye3RRDFAIg,sharing is caring  i don't think so when it comes to bouchon's croque madame.  i am not sharing mine ever again even if obama is seating next to me and begging for a bite of it.,Breakfast & Brunch;French;Restaurants,useful
oB9WecspB71Q4efRUMP4Fg,"Fast service, good food and you can chose to match meat with vegetables and skip the same old side dish (potatoes, rice or pasta). Works fine when ever I go, but for groups must be a headache.",American (New);Sandwiches;Restaurants,non_useful
rVup9O3a4HyBs6QtwKufhw,I had heard that this place was one of the 10 best in the country--I had to try it.  Their pies are definitely a good value as the toppings are of great quality and plentiful.  Their crust is excellent too. But to me the sauce is the third pillar of great pizza and that is where these guys are lacking.,Italian;Pizza;Restaurants,non_useful
DlsGbHWPxHA-_JFKN6A8ag,"The bar food is good for what it is, bar food. I love the afternoon and late night specials.  Unfortunately the service if often suspect, that's been consensus at the various location around the city that I've frequented.",American (Traditional);Restaurants,non_useful
vtkhuygrNetq2Br0VKZnbQ,"We arrived at 2:30 with a craving for something that wasn't mexican food or contemporary food. We were seated and told there was a lunch all-you-can-eat buffet going on. We looked over the menu but decided after all on the buffet, it was a good idea to try some new things since I always get matar paneer.  I filled a plate and proceeded to stuff my face.. in classy form, of course. The Aloo Mattar had the perfect amount of spice and an immense amount of flavor. It was impressive, as was the chicken curry, the rice, and the chicken masala. I was in heaven! The garlic naan was perfect. Everything was right with the world.. Then the bad news came. Not fifteen minutes after we sat down with our first plates filled were we told the buffet was going to close soon. Had we known earlier, well, I'm not sure what we would do. But it sure is lucky we are a couple of small ladies who can't really eat more than one overfilled plate.. I thought. I finished my plate and decided to have more aloo mattar, rice, and then some raiti and fritters. Then I got some of the coconut basmati rice. Oh everything just.. sighhh. I think it was the first time I've really been rendered speechless by food in a long time.  tl;dr Service was friendly but didn't come around often enough to fill our drinks, food is incredible, the place is relaxing and aesthetically appealing inside. They lost a star for the failure to tell us we had fifteen minutes to enjoy the buffet and for being a little lagging on the refilling of drinks.",Pakistani;Indian;Buffets;Restaurants,useful
RmDBDZjBYtNGClkWdtY91g,"The Mill Avenue District Community Arts Project (MADCAP) has taken over a once empty building and created an arts and music venue that is affordable and in one of the best locations in the Valley!  Local favorites, Captain Squeegee, The Dorsets, Dry River Yacht Club, and more have been performing there and have raved about the venue!  Recently, the Midnite Movie Mamacita was brought in to program films like The Room, Rocky Horror Picture Show, International Sci-Fi & Horror Film Festival, and so much more!  This is a great addition to Downtown Tempe and perfect for the Mill Avenue area to expand on it's urban and eclectic roots in the music and arts industry!",Music Venues;Arts & Entertainment;Event Planning & Services;Venues & Event Spaces;Nightlife,non_useful
59ubY2WnhjYxKT1535EWdw,"Okay, so this isn't the best pizza you will ever eat, but you can't beat the five dollar dandy (as we call it) I'm from Michigan, which is where this chain (and dominoes) started and I can honestly say that the crazy bread here taste more like it originally did that a lot of the sleezers back in MI. For the money you just can't beat it. They have $5 large pepperoni and cheese only pizzas ready and waiting for you. We've been to this one a number of times and the pizzas are always good, never taste like they've been sitting forever. If you've never had a sleezers pizza before I'll tell you what they are like...the crust is on the thin side (and isn't the best cold, if you like the left overs definitely want to nuke it or put it in the oven) the cheese is good and the sauce has a nice unassuming flavor. Highly recommend some crazy bread to accompany your pizza. There is some nice garlic butter on it and cheese sprinkled on.....if you really adventurous go for the Italian cheese bread....it is quite a delight! So, go forth and have you five dollar dandy!!",Pizza;Restaurants,non_useful
pyfuf1TvvTM21fK1MR_Qhg,"the hours change every so often, so check ahead, but this place is better than most professional places. they had an unanounced function once during lunch and the hostess told us to come back and she'd hook us up with a free appetizer. so we went back the next day, and not only did she remember us, but she comp's us one entree and the app. plus, the students did a fine job seating, cooking, and serving for us. great prices, regardless of the freebies",American (New);Restaurants,non_useful
60SN0mtrcu61BNDQdwUEBw,"I ate here with a group of 5, one whom was the lovely Ms Katie M.  See her review for more.Bitch took ten minutes to bring me a cup of coffee, then disappeared until we asked her for the 15% auto-gratuity.  I did not order food, but what arrived looked like Denny's, only shittier and more expensive.",Nightlife,non_useful
374zLqeTjbF05Q__cx-hUw,"I only had one beer here, but it was the winter seasonal (which they were selling quite a bit of) and it wasn't very good. Don't get me wrong, it wasn't a bad beer, but it just didn't do it for me. As a Belgian style winter ale, I expected some flavor. Instead, it was mostly the high alcohol content that I tasted. It just didn't do it for me. (It was better with the ginger cookies they served, but that's not enough.) I can't speak to the food or other house beers, but I may give it another shot when I'm back in town. I just expected more from a flagship seasonal. Nice bar crew, though. Everyone was friendly and helpful.",Bars;Wine Bars;Burgers;Nightlife;American (New);Restaurants,non_useful
o9MIidoZyzQzDeh0zgp_eg,"I'm not sure I love this place as much as my wife but I do have to say it was really good food when we went the other day. Really busy when we were there but actually was kinda cool. We ended up sitting right next to @jenn_ex and her family so it was cool to chat with them and the others around us. Everyone seemed to be having a great time and we all just loved our food. My wife, Michelle said (5 times) I could drink this hummus so I suggest you order the hummus sampler appetizer. :)",Vegetarian;American (New);Mediterranean;Restaurants,non_useful
Dj0DOeLoo2iDcG-zPpSF0g,"I just can't get enough of this place. I know they are all around the valley and the food is not amazing, but I just can't help but come back almost every weekend! This is a perfect place for students/teachers who need to devote a whole day to study or do work without worrying about leaving to eat. They have great salads and amazing soups, but by far the BEST COOKIES EVER!! I think I have tried almost every single one, but my favorite are still the chocolate chip coconut. Delicious! Try the Southwest Ceasar salad. It's pretty darn good too.",Bakeries;Food;Sandwiches;Restaurants,non_useful
NAJwm9dLmEzoHKt2NeYmpw,"I've stayed here while it was the Aladdin and Planet Hollywood. Both were great times. I loved the new Planet Hollywood rooms. The ipod dock was cool as was the flat screen tv.  The casino was good, I won most of my money here during my trip. The Miracle Mile was sweet to have in a hotel.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
